4778.893375818180, 4273.047797914240, 2258.227983829120, -1.93507106820425, 5.04424769666439, -5.43177050979375, -5.43177050979375
4146.339834766670, 5313.569456372030, 888.136839333873, -3.30403750980139, 3.57380989667277, -5.91575557256542, -5.91575557256542
3212.244387414620, 5967.658318814890, -546.730501046619, -4.43249608094010, 1.84378923411214, -5.96827688513659, -5.96827688513659
2044.632625824920, 6187.934511762820, -1941.755074350370, -5.23812569876708, -0.01907557078608, -5.58586918808000, -5.58586918808000
728.505994840742, 5958.772767141430, -3195.371228392530, -5.66268243699218, -1.87859682790909, -4.79724964026804, -4.79724964026804
-640.488420529354, 5297.316103698490, -4216.542191757480, -5.67616740446209, -3.59963342430625, -3.66080487043525, -3.66080487043525
-1963.088731604350, 4252.016186626320, -4931.343199119420, -5.27856883231728, -5.05799575817538, -2.25979540493600, -2.25979540493600
-3143.596325679510, 2898.924404606710, -5288.183955040200, -4.49931344075966, -6.14917335680084, -0.69590908997894, -0.69590908997894
-4096.674969869160, 1336.108806757670, -5261.363719024220, -3.39477280030266, -6.79521269601500, 0.91806479758085, 0.91806479758085
-4753.355136456020, -323.364197219063, -4852.806736048070, -2.04416884212402, -6.94974335833595, 2.46601316556872, 2.46601316556872
-5065.903237389760, -1959.411492310350, -4091.925475974840, -0.54428027352392, -6.60102129661083, 3.83626444222631, 3.83626444222631
-5011.291609480460, -3453.427748254040, -3033.635484683850, 0.99695246276042, -5.77313209182318, 4.92921805057424, 4.92921805057424
-4593.010521801640, -4696.805457559390, -1754.575601520780, 2.46777223513872, -4.52492838525591, 5.66459574129706, 5.66459574129706
-3841.025949267560, -5598.911084310350, -347.688302709359, 3.76070708001943, -2.94653031560884, 5.98776612350135, 5.98776612350135
-2809.744119499210, -6093.876642476250, 1084.541712597160, 4.78089712346505, -1.15289138130782, 5.87439408468422, 5.87439408468422
-1574.078858515890, -6145.559121092570, 2437.652163132010, 5.45341550801488, 0.72478924130157, 5.33248703369788, 5.33248703369788
-223.927169863344, -5750.258107008290, 3612.963983981300, 5.72914390794663, 2.54911784498690, 4.40190091647388, 4.40190091647388
1142.507180597670, -4936.927944181340, 4524.883373354470, 5.58835947095785, 4.18711252274483, 3.15107145908507, 3.15107145908507
2425.943011790630, -3764.909828956030, 5107.130938164820, 5.04177433529440, 5.52003731104525, 1.67144578103875, 1.67144578103875
3533.220500097560, -2319.495225173190, 5317.464466098160, 4.12934148428215, 6.45163267374826, 0.07068966441349, 0.07068966441349
4383.991604362360, -705.688570076220, 5140.657862176840, 2.91717860290055, 6.91481792511868, -1.53511171954205, -1.53511171954205
4916.442757544310, 959.360862378083, 4589.535471919200, 1.49274698649540, 6.87600266242388, -3.02961375572119, -3.02961375572119
5091.747249237010, 2554.721638110700, 3704.080734976830, -0.04094078261983, 6.33751555862784, -4.30416483515022, -4.30416483515022
4896.963476147390, 3964.392197325760, 2548.646896419670, -1.57247304113173, 5.33796741670461, -5.26560035632717, -5.26560035632717
4346.088915054530, 5085.783761042220, 1207.363227810880, -2.99016010980956, 3.94986947282252, -5.84334722589558, -5.84334722589558
3479.133519264120, 5837.300227094960, -221.979964809026, -4.19029915185413, 2.27462662534036, -5.99491627120147, -5.99491627120147
2359.224078516700, 6164.421988924640, -1635.147862952520, -5.08522266099379, 0.43500212179324, -5.70946865076397, -5.70946865076397
1067.907985638420, 6043.712734943010, -2929.206813193300, -5.61005174151267, -1.43442559183824, -5.00857160069884, -5.00857160069884
-300.920822979098, 5484.425376948260, -4010.119132343350, -5.72738723400770, -3.19755184136527, -3.94426424380682, -3.94426424380682
-1647.957762766460, 4527.632350093510, -4799.581001050890, -5.42971917920103, -4.72696516728374, -2.59471049529741, -2.59471049529741
-2875.694174770180, 3243.027192102190, -5240.574948290070, -4.73933931382736, -5.91290979509244, -1.05802096034637, -1.05802096034637
-3895.366019026400, 1723.776089969950, -5301.321633795370, -3.70633639610584, -6.67061831936923, 0.55485998366077, 0.55485998366077
-4633.209538419380, 79.824886114589, -4977.441597420170, -2.40489668618510, -6.94578818772511, 2.12783837834349, 2.12783837834349
-5035.667351133230, -1569.885281412590, -4292.250080692730, -0.92827678377230, -6.71819195790771, 3.54752993293534, 3.54752993293534
-5073.243056312850, -3105.825959013450, -3295.172333159570, 0.61739467897379, -6.00325595495548, 4.71099893454012, 4.71099893454012
-4742.747421853510, -4416.418588992060, -2058.351700165420, 2.12027047106895, -4.85153776097185, 5.53301991714552, 5.53301991714552
