4778.893375818180, 4273.047797914240, 2258.227983829120
4146.339834766670, 5313.569456372030, 888.136839333873
3212.244387414620, 5967.658318814890, -546.730501046619
2044.632625824920, 6187.934511762820, -1941.755074350370
728.505994840742, 5958.772767141430, -3195.371228392530
-640.488420529354, 5297.316103698490, -4216.542191757480
-1963.088731604350, 4252.016186626320, -4931.343199119420
-3143.596325679510, 2898.924404606710, -5288.183955040200
-4096.674969869160, 1336.108806757670, -5261.363719024220
-4753.355136456020, -323.364197219063, -4852.806736048070
-5065.903237389760, -1959.411492310350, -4091.925475974840
-5011.291609480460, -3453.427748254040, -3033.635484683850
-4593.010521801640, -4696.805457559390, -1754.575601520780
-3841.025949267560, -5598.911084310350, -347.688302709359
-2809.744119499210, -6093.876642476250, 1084.541712597160
-1574.078858515890, -6145.559121092570, 2437.652163132010
-223.927169863344, -5750.258107008290, 3612.963983981300
1142.507180597670, -4936.927944181340, 4524.883373354470
2425.943011790630, -3764.909828956030, 5107.130938164820
3533.220500097560, -2319.495225173190, 5317.464466098160
4383.991604362360, -705.688570076220, 5140.657862176840
4916.442757544310, 959.360862378083, 4589.535471919200
5091.747249237010, 2554.721638110700, 3704.080734976830
4896.963476147390, 3964.392197325760, 2548.646896419670
4346.088915054530, 5085.783761042220, 1207.363227810880
3479.133519264120, 5837.300227094960, -221.979964809026
2359.224078516700, 6164.421988924640, -1635.147862952520
1067.907985638420, 6043.712734943010, -2929.206813193300
-300.920822979098, 5484.425376948260, -4010.119132343350
-1647.957762766460, 4527.632350093510, -4799.581001050890
-2875.694174770180, 3243.027192102190, -5240.574948290070
-3895.366019026400, 1723.776089969950, -5301.321633795370
-4633.209538419380, 79.824886114589, -4977.441597420170
-5035.667351133230, -1569.885281412590, -4292.250080692730
-5073.243056312850, -3105.825959013450, -3295.172333159570
-4742.747421853510, -4416.418588992060, -2058.351700165420
-4067.735957239940, -5406.179055253250, -671.593204731438
-3096.973758851980, -6002.851647088760, 764.122068158325
-1900.939984221680, -6162.864787124490, 2144.089201976120
-566.633167105319, -5874.601676881360, 3367.655222651630
808.879192588555, -5159.212829199450, 4345.676158133460
2125.621831165150, -4068.938192728620, 5007.039973341580
3287.999748663740, -2683.163940094430, 5303.757653509060
4211.671848830290, -1102.594676212510, 5214.332669660560
4829.569201009020, 558.017157493222, 4745.261739531190
5096.699817707700, 2178.095295401020, 3930.575949257020
4993.456357150450, 3639.892865885630, 2829.460405294050
4527.156109167040, 4837.052374327450, 1522.052463593220
3731.623939702920, 5682.454349504360, 103.643375308396
2664.761934293350, 6114.700289405820, -1322.329741832880
1404.264918361750, 6102.662035342720, -2651.964635329940
41.822898552850, 5647.676513921250, -3788.585700652300
-1323.672283898970, 4783.264849848870, -4649.795337954400
-2593.334170041690, 3572.475827386000, -5173.356762554870
-3675.354075132280, 2103.181848698710, -5321.522165035140
-4491.479712308210, 481.740568665358, -5083.612000068690
-4982.529578915920, -1174.545567788660, -4476.739581128970
-5112.635500053770, -2745.720144088190, -3544.661161831230
-4871.921063140250, -4117.728051437690, -2354.768295509500
-4277.392879238710, -5190.680101918470, -993.383406410525
-3371.903690409530, -5886.265673492020, 440.417816992630
-2221.142555942110, -6153.672045423590, 1842.082757188940
-908.805663918932, -5973.423866742700, 3109.360207233290
469.621506582752, -5358.793686408540, 4149.887690614440
1813.926729666440, -4354.706221683830, 4887.968829611110
3026.486282900170, -3034.317332854230, 5270.020814859270
4019.306113275790, -1493.620371029540, 5268.362328050490
4720.318846277840, 155.509747049076, 4883.132002104410
5078.533701812540, 1793.334753178420, 4142.274259214010
5067.752068390100, 3300.847113120780, 3099.594636913530
4688.570892383680, 4568.394479629250, 1830.951309949870
3968.451805573150, 5503.739319544880, 428.783613637665
2959.781929781980, 6038.908445163130, -1004.661959937590
1736.016537519380, 6135.243055944070, -2364.909660755150
386.203733924622, 5786.180478462490, -3553.005682206480
-991.634186922675, 5017.563595056420, -4482.766269587810
-2297.671008284400, 3885.545678016950, -5086.959140769500
-3437.453912015430, 2472.353678277650, -5322.009307273860
-4328.575845192980, 880.313804305943, -5170.976312599610
-4906.472718152080, -775.411580011036, -4644.707697852230
-5129.025836979170, -2374.953486875710, -3781.116863698340
-4979.678121731570, -3802.261022120370, -2642.602801006540
-4468.794866858390, -4953.497846378500, -1311.699744401880
-3633.096664195340, -5744.683161443990, 114.811061541330
-2533.130195217950, -6118.005690302000, 1532.942245345660
-1248.867209580350, -6046.225294000960, 2839.225357064090
126.236355224201, -5534.679051529410, 3938.414276794320
1492.166906207700, -4620.797320066790, 4750.498630594270
2749.698447624450, -3371.218610592780, 5216.494034071180
3807.561513539820, -1876.832194343580, 5302.617358011970
4588.969407755940, -246.180265501521, 5002.650092871820
5037.120977208270, 1402.341695558880, 4338.362853544950
5119.304394292690, 2948.968845900310, 3357.986690394420
4829.361265722510, 4281.224041924040, 2132.822460076790
4188.241826547870, 5302.156480041480, 752.117528324266
3242.563836815460, 5937.529994939790, -683.447692781047
2061.204068354770, 6141.350458077690, -2069.216179956760
730.160938566045, 5899.213335138090, -3304.323292654830
-653.854140940227, 5229.213525071990, -4299.113588264650
-1990.524156864920, 4180.399566040160, -4981.605063677240
-3183.148586155910, 2829.030089447940, -5302.547559808320
-4145.507356946200, 1273.006779340540, -5238.816182032510
-4807.927888064120, -375.112867736288, -4794.972599108940
-5122.219840516420, -1996.051124539240, -4002.967565800390
-5065.202496458810, -3472.268351601240, -2919.984133390170
-4640.537880593040, -4696.428817772810, -1624.480845495220
-3878.658382110680, -5579.296874137470, -210.615817707637
